Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
30.000000,1.188950,-0.319590,0.966490,1.189870,-0.208280,0.861020,1.429720,-0.259580,0.538090,1.328750,-0.271510,0.158220,1.450730,-0.266500,0.081620,1.193530,-0.397420,0.844450,1.010310,-0.392070,0.479240,0.727720,-0.384120,0.212810,0.747850,-0.371050,0.060750
31.000000,1.209350,-0.319480,0.968150,1.210000,-0.208120,0.862580,1.446210,-0.259200,0.535440,1.365710,-0.272530,0.150620,1.492960,-0.269370,0.082260,1.213720,-0.397250,0.845970,1.029510,-0.391790,0.481320,0.738820,-0.386270,0.223400,0.754330,-0.372560,0.070960
32.000000,1.229600,-0.319420,0.969510,1.230070,-0.208090,0.863750,1.462270,-0.258700,0.532200,1.402070,-0.273580,0.143840,1.534010,-0.272050,0.083760,1.233840,-0.397230,0.847260,1.049430,-0.391410,0.482830,0.750340,-0.388300,0.234400,0.761350,-0.374140,0.081790
33.000000,1.249680,-0.319400,0.970560,1.250110,-0.208160,0.864550,1.477940,-0.258090,0.528450,1.437650,-0.274680,0.137930,1.573670,-0.274470,0.086030,1.253910,-0.397330,0.848300,1.070000,-0.390940,0.483780,0.762380,-0.390210,0.245780,0.768940,-0.375790,0.093140
34.000000,1.269620,-0.319420,0.971280,1.270100,-0.208310,0.864990,1.493300,-0.257370,0.524290,1.472260,-0.275810,0.132890,1.611790,-0.276620,0.088920,1.273930,-0.397500,0.849060,1.091180,-0.390400,0.484190,0.775050,-0.392000,0.257480,0.777130,-0.377520,0.104920
35.000000,1.289410,-0.319460,0.971670,1.290070,-0.208510,0.865070,1.508450,-0.256560,0.519830,1.505700,-0.276970,0.128690,1.648190,-0.278470,0.092280,1.293920,-0.397730,0.849520,1.112920,-0.389810,0.484070,0.788460,-0.393660,0.269460,0.785990,-0.379340,0.117050
36.000000,1.309080,-0.319530,0.971710,1.310010,-0.208740,0.864810,1.523470,-0.255670,0.515170,1.537800,-0.278150,0.125260,1.682720,-0.280030,0.095880,1.313870,-0.397990,0.849690,1.135170,-0.389200,0.483430,0.802710,-0.395210,0.281620,0.795600,-0.381250,0.129470
37.000000,1.328630,-0.319610,0.971400,1.329920,-0.208990,0.864230,1.538480,-0.254700,0.510430,1.568410,-0.279320,0.122470,1.715290,-0.281310,0.099520,1.333800,-0.398270,0.849540,1.157920,-0.388580,0.482260,0.817890,-0.396630,0.293900,0.806020,-0.383240,0.142090
38.000000,1.348080,-0.319720,0.970760,1.349790,-0.209240,0.863320,1.553600,-0.253680,0.505730,1.597410,-0.280460,0.120160,1.745800,-0.282340,0.102930,1.353680,-0.398560,0.849090,1.181140,-0.388000,0.480560,0.834090,-0.397920,0.306180,0.817340,-0.385320,0.154850
39.000000,1.367430,-0.319830,0.969770,1.369620,-0.209500,0.862120,1.568930,-0.252620,0.501150,1.624720,-0.281560,0.118170,1.774210,-0.283170,0.105890,1.373530,-0.398850,0.848320,1.204810,-0.387460,0.478350,0.851360,-0.399080,0.318360,0.829620,-0.387480,0.167670
40.000000,1.386690,-0.319960,0.968450,1.389400,-0.209750,0.860630,1.584560,-0.251530,0.496780,1.650270,-0.282600,0.116300,1.800500,-0.283810,0.108140,1.393330,-0.399130,0.847260,1.228920,-0.387000,0.475620,0.869760,-0.400120,0.330310,0.842920,-0.389700,0.180470
41.000000,1.405870,-0.320100,0.966810,1.409120,-0.209990,0.858860,1.600570,-0.250460,0.492670,1.674040,-0.283560,0.114370,1.824680,-0.284290,0.109470,1.413070,-0.399400,0.845890,1.253460,-0.386640,0.472390,0.889330,-0.401040,0.341920,0.857300,-0.391960,0.193190
42.000000,1.424970,-0.320240,0.964860,1.428770,-0.210230,0.856840,1.617010,-0.249410,0.488860,1.696000,-0.284440,0.112240,1.846780,-0.284650,0.109710,1.432750,-0.399660,0.844230,1.278430,-0.386400,0.468690,0.910070,-0.401840,0.353090,0.872790,-0.394250,0.205740
43.000000,1.444000,-0.320390,0.962610,1.448360,-0.210460,0.854560,1.633900,-0.248410,0.485330,1.716170,-0.285210,0.109760,1.866850,-0.284890,0.108720,1.452370,-0.399920,0.842280,1.303800,-0.386300,0.464530,0.931970,-0.402530,0.363740,0.889430,-0.396560,0.218050
44.000000,1.462950,-0.320550,0.960080,1.467890,-0.210690,0.852040,1.651230,-0.247490,0.482070,1.734580,-0.285900,0.106850,1.884950,-0.285030,0.106430,1.471930,-0.400160,0.840040,1.329590,-0.386360,0.459940,0.955000,-0.403110,0.373790,0.907250,-0.398850,0.230060
45.000000,1.481830,-0.320720,0.957280,1.487350,-0.210920,0.849290,1.668980,-0.246640,0.479020,1.751300,-0.286500,0.103480,1.901150,-0.285080,0.102780,1.491440,-0.400410,0.837500,1.355770,-0.386600,0.454970,0.979140,-0.403590,0.383180,0.926280,-0.401110,0.241690
46.000000,1.500640,-0.320910,0.954230,1.506750,-0.211160,0.846320,1.687090,-0.245890,0.476120,1.766370,-0.287040,0.099640,1.915510,-0.285050,0.097820,1.510920,-0.400660,0.834670,1.382350,-0.387040,0.449660,1.004320,-0.403980,0.391890,0.946520,-0.403330,0.252860
47.000000,1.519390,-0.321110,0.950920,1.526100,-0.211420,0.843140,1.705530,-0.245230,0.473300,1.779870,-0.287560,0.095410,1.928130,-0.284960,0.091620,1.530360,-0.400910,0.831550,1.409320,-0.387680,0.444060,1.030490,-0.404270,0.399860,0.967970,-0.405500,0.263490
48.000000,1.538060,-0.321320,0.947390,1.545360,-0.211690,0.839760,1.724220,-0.244660,0.470490,1.791880,-0.288130,0.090880,1.939080,-0.284840,0.084330,1.549770,-0.401180,0.828150,1.436670,-0.388520,0.438230,1.057590,-0.404470,0.407090,0.990620,-0.407620,0.273510
49.000000,1.556660,-0.321560,0.943640,1.564530,-0.211970,0.836200,1.743140,-0.244190,0.467650,1.802460,-0.288820,0.086180,1.948460,-0.284710,0.076160,1.569140,-0.401450,0.824490,1.464400,-0.389550,0.432220,1.085550,-0.404580,0.413560,1.014410,-0.409670,0.282840
50.000000,1.575170,-0.321820,0.939690,1.583570,-0.212260,0.832470,1.762230,-0.243810,0.464750,1.811700,-0.289690,0.081480,1.956390,-0.284620,0.067380,1.588450,-0.401730,0.820590,1.492500,-0.390740,0.426120,1.114300,-0.404600,0.419260,1.039310,-0.411650,0.291400
