Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
69.000000,1.479280,-0.275110,0.892970,1.492610,-0.171340,0.784570,1.655710,-0.196680,0.413870,1.496820,-0.240870,0.059180,1.623150,-0.229900,0.002790,1.502840,-0.360860,0.778220,1.560790,-0.363960,0.382210,1.189180,-0.373690,0.364520,1.138010,-0.402710,0.231160
70.000000,1.493170,-0.275060,0.891430,1.506500,-0.171770,0.782820,1.664080,-0.197020,0.409990,1.497360,-0.241280,0.059120,1.622970,-0.229990,0.002610,1.516280,-0.361320,0.776950,1.585120,-0.364500,0.382700,1.214050,-0.373570,0.361630,1.164520,-0.402480,0.227570
71.000000,1.507210,-0.274990,0.890380,1.520470,-0.172180,0.781530,1.671620,-0.197400,0.406220,1.497790,-0.241660,0.059090,1.622750,-0.230040,0.002500,1.529740,-0.361770,0.776180,1.609400,-0.364920,0.383820,1.238910,-0.373390,0.358330,1.191440,-0.402090,0.223340
72.000000,1.521390,-0.274920,0.889810,1.534560,-0.172580,0.780690,1.678430,-0.197830,0.402650,1.498110,-0.242010,0.059120,1.622490,-0.230080,0.002430,1.543270,-0.362210,0.775910,1.633580,-0.365220,0.385570,1.263740,-0.373160,0.354610,1.218790,-0.401560,0.218490
73.000000,1.535730,-0.274840,0.889700,1.548790,-0.172960,0.780300,1.684590,-0.198310,0.399350,1.498340,-0.242320,0.059270,1.622200,-0.230110,0.002390,1.556890,-0.362640,0.776140,1.657610,-0.365400,0.387940,1.288550,-0.372870,0.350480,1.246550,-0.400890,0.213070
74.000000,1.550230,-0.274760,0.890060,1.563170,-0.173340,0.780330,1.690180,-0.198830,0.396410,1.498490,-0.242590,0.059590,1.621890,-0.230130,0.002340,1.570640,-0.363060,0.776840,1.681450,-0.365480,0.390920,1.313330,-0.372530,0.345940,1.274720,-0.400090,0.207120
75.000000,1.564900,-0.274690,0.890840,1.577730,-0.173730,0.780770,1.695290,-0.199380,0.393870,1.498600,-0.242820,0.060090,1.621570,-0.230170,0.002290,1.584570,-0.363480,0.778010,1.705060,-0.365460,0.394460,1.338090,-0.372110,0.341000,1.303330,-0.399180,0.200700
76.000000,1.579730,-0.274620,0.892040,1.592470,-0.174140,0.781590,1.699940,-0.199950,0.391790,1.498700,-0.243010,0.060830,1.621240,-0.230210,0.002230,1.598700,-0.363920,0.779620,1.728370,-0.365350,0.398540,1.362850,-0.371610,0.335660,1.332370,-0.398160,0.193850
77.000000,1.594740,-0.274560,0.893630,1.607400,-0.174570,0.782770,1.704190,-0.200510,0.390190,1.498830,-0.243160,0.061820,1.620900,-0.230260,0.002140,1.613030,-0.364380,0.781630,1.751350,-0.365150,0.403110,1.387630,-0.371020,0.329920,1.361860,-0.397050,0.186640
78.000000,1.609920,-0.274510,0.895590,1.622540,-0.175040,0.784280,1.708090,-0.201040,0.389120,1.499030,-0.243250,0.063090,1.620550,-0.230310,0.002030,1.627580,-0.364870,0.784030,1.773960,-0.364870,0.408100,1.412460,-0.370330,0.323800,1.391800,-0.395860,0.179130
