Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
31.000000,1.037530,-0.249080,0.939000,1.047610,-0.147600,0.825920,1.279750,-0.179510,0.502750,0.986090,-0.169720,0.253550,1.037280,-0.143470,0.121480,1.039840,-0.337340,0.825390,0.942110,-0.321510,0.428770,0.709150,-0.284530,0.124560,0.793180,-0.295600,0.002180
32.000000,1.056660,-0.248490,0.942620,1.066060,-0.145700,0.830480,1.298940,-0.179620,0.507560,1.017940,-0.170490,0.242960,1.076340,-0.144920,0.114230,1.058510,-0.335430,0.828040,0.950910,-0.321910,0.433700,0.715580,-0.287390,0.130510,0.794080,-0.296190,0.003490
33.000000,1.075740,-0.247860,0.946100,1.084470,-0.143850,0.834850,1.317750,-0.179660,0.511840,1.050170,-0.171130,0.232530,1.115690,-0.146590,0.107510,1.077130,-0.333550,0.830620,0.960290,-0.322310,0.438690,0.722510,-0.290330,0.136600,0.795260,-0.296900,0.005230
34.000000,1.094750,-0.247190,0.949420,1.102820,-0.142060,0.839010,1.336210,-0.179650,0.515580,1.082720,-0.171630,0.222310,1.155280,-0.148450,0.101360,1.095690,-0.331730,0.833110,0.970260,-0.322650,0.443680,0.729880,-0.293280,0.142840,0.796770,-0.297720,0.007470
35.000000,1.113670,-0.246520,0.952560,1.121080,-0.140380,0.842910,1.354310,-0.179570,0.518760,1.115550,-0.172010,0.212320,1.195050,-0.150500,0.095810,1.114180,-0.330000,0.835490,0.980850,-0.322920,0.448590,0.737640,-0.296200,0.149260,0.798620,-0.298680,0.010280
36.000000,1.132480,-0.245850,0.955520,1.139250,-0.138810,0.846540,1.372050,-0.179430,0.521380,1.148630,-0.172270,0.202600,1.234940,-0.152700,0.090890,1.132600,-0.328390,0.837760,0.992050,-0.323070,0.453370,0.745730,-0.299050,0.155880,0.800850,-0.299770,0.013700
37.000000,1.151180,-0.245210,0.958260,1.157330,-0.137390,0.849880,1.389450,-0.179240,0.523420,1.181880,-0.172420,0.193160,1.274880,-0.154990,0.086650,1.150940,-0.326910,0.839900,1.003900,-0.323100,0.457940,0.754080,-0.301770,0.162730,0.803500,-0.300990,0.017810
38.000000,1.169760,-0.244610,0.960780,1.175300,-0.136120,0.852890,1.406480,-0.178980,0.524890,1.215270,-0.172480,0.184040,1.314750,-0.157330,0.083110,1.169210,-0.325600,0.841890,1.016410,-0.322990,0.462230,0.762640,-0.304340,0.169840,0.806570,-0.302350,0.022640
39.000000,1.188190,-0.244060,0.963060,1.193160,-0.135030,0.855570,1.423130,-0.178660,0.525780,1.248750,-0.172470,0.175260,1.354480,-0.159660,0.080300,1.187410,-0.324470,0.843710,1.029590,-0.322730,0.466190,0.771380,-0.306730,0.177220,0.810090,-0.303830,0.028200
40.000000,1.206490,-0.243570,0.965080,1.210930,-0.134110,0.857890,1.439400,-0.178270,0.526100,1.282250,-0.172390,0.166860,1.393940,-0.161930,0.078240,1.205540,-0.323520,0.845350,1.043460,-0.322340,0.469740,0.780270,-0.308930,0.184910,0.814060,-0.305440,0.034480
41.000000,1.224650,-0.243140,0.966830,1.228610,-0.133370,0.859850,1.455270,-0.177800,0.525840,1.315710,-0.172280,0.158880,1.433000,-0.164070,0.076950,1.223600,-0.322750,0.846790,1.058030,-0.321840,0.472850,0.789290,-0.310960,0.192920,0.818470,-0.307140,0.041460
42.000000,1.242660,-0.242780,0.968300,1.246210,-0.132800,0.861430,1.470750,-0.177250,0.525040,1.349060,-0.172130,0.151370,1.471530,-0.166060,0.076420,1.241610,-0.322170,0.848000,1.073290,-0.321250,0.475460,0.798460,-0.312810,0.201240,0.823320,-0.308920,0.049060
43.000000,1.260520,-0.242480,0.969480,1.263730,-0.132390,0.862630,1.485860,-0.176590,0.523700,1.382220,-0.171980,0.144380,1.509390,-0.167850,0.076640,1.259560,-0.321750,0.848980,1.089240,-0.320600,0.477540,0.807830,-0.314510,0.209880,0.828590,-0.310750,0.057210
44.000000,1.278240,-0.242240,0.970360,1.281180,-0.132110,0.863470,1.500610,-0.175840,0.521860,1.415060,-0.171840,0.137970,1.546420,-0.169430,0.077560,1.277470,-0.321470,0.849720,1.105850,-0.319890,0.479090,0.817440,-0.316080,0.218820,0.834270,-0.312610,0.065860
45.000000,1.295830,-0.242040,0.970940,1.298570,-0.131940,0.863940,1.515060,-0.174990,0.519560,1.447450,-0.171730,0.132200,1.582460,-0.170790,0.079130,1.295330,-0.321310,0.850190,1.123090,-0.319140,0.480100,0.827370,-0.317540,0.228020,0.840330,-0.314480,0.074910
46.000000,1.313280,-0.241870,0.971210,1.315890,-0.131850,0.864060,1.529270,-0.174040,0.516850,1.479230,-0.171680,0.127080,1.617350,-0.171960,0.081230,1.313160,-0.321230,0.850400,1.140920,-0.318360,0.480580,0.837720,-0.318900,0.237450,0.846800,-0.316320,0.084300
47.000000,1.330600,-0.241730,0.971170,1.333160,-0.131820,0.863850,1.543290,-0.173010,0.513800,1.510210,-0.171690,0.122630,1.650930,-0.172940,0.083740,1.330950,-0.321220,0.850340,1.159300,-0.317560,0.480530,0.848560,-0.320180,0.247080,0.853680,-0.318130,0.093970
48.000000,1.347820,-0.241620,0.970820,1.350380,-0.131830,0.863330,1.557220,-0.171890,0.510500,1.540220,-0.171780,0.118810,1.683060,-0.173770,0.086510,1.348710,-0.321250,0.850000,1.178200,-0.316720,0.479970,0.859960,-0.321370,0.256860,0.861020,-0.319890,0.103870
